Name,Team,POS,ADP,PA,rPTS,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Elly De La Cruz ","CIN","SS/DH",8.449999809265137,494,675.5,59.1776282887614,-28.996070182351204,31.181558106410222,"Elly De La Cruz","26668",682829
"Corey Seager ","TEX","SS/DH",95.08999633789062,427,602.4,58.3802305731835,-28.996070182351204,30.384160390832363,"Corey Seager","13624",608369
"Junior Caminero ","TBR","3B/DH",16.479999542236328,493,681.5,60.4533671235594,-31.431161721578714,30.022205401980727,"Junior Caminero","28163",691406
"Mike Trout ","LAA","OF/DH",178.44000244140625,428,609,59.3924857092396,-30.541020620727615,29.85146508851201,"Mike Trout","10155",545361
"Julio Rodríguez ","SEA","OF",9.489999771118164,500,679.5,58.7866682033196,-30.541020620727615,29.245647582591946,"Julio Rodriguez","23697",677594
"Riley Greene ","DET","OF/DH",78.4800033569336,488,666.5,58.660654258785,-30.541020620727615,29.11963363805739,"Riley Greene","25976",682985
"Byron Buxton ","MIN","OF/DH",73.4800033569336,411,585,58.2001061922652,-30.541020620727615,28.659085571537634,"Byron Buxton","14161",621439
"Munetaka Murakami ","CHW","1B",999,472,650.1,58.6621167009503,-31.358405071320497,28.303711629629838,"Munetaka Murakami","37120",808959
"Brent Rooker ","ATH","OF/DH",42.11000061035156,467,640,57.7591792692858,-30.541020620727615,28.218158648558187,"Brent Rooker","19627",667670
"Freddie Freeman ","LAD","1B",67.87999725341797,478,654.1,58.2711566155085,-31.358405071320497,27.912751544187973,"Freddie Freeman","5361",518692
"Pete Alonso ","BAL","1B/DH",24.440000534057617,489,662.5,57.7480890701543,-31.358405071320497,27.3896839988338,"Pete Alonso","19251",624413
"Austin Riley ","ATL","3B",59.36000061035156,473,630,54.8260036606727,-31.431161721578714,24.39484193909404,"Austin Riley","18360",663586
"Ben Rice ","NYY","C/1B/DH",53.189998626708984,414,558,52.7386082801183,-29.77092188912469,23.967686390993588,"Ben Rice","29576",700250
"Ketel Marte ","ARI","2B/DH",32.63999938964844,456,592.4,51.1640433497607,-28.589876298931642,23.574167050829008,"Ketel Marte","13613",606466
"Oneil Cruz ","PIT","OF",92.93000030517578,432,577.3,52.8913118323034,-30.541020620727615,23.350291211575772,"Oneil Cruz","21711",665833
"Shea Langeliers ","ATH","C/DH",54.04999923706055,408,547.8,52.0037300624415,-29.77092188912469,23.232808173316787,"Shea Langeliers","25816",669127
"Michael Harris II ","ATL","OF",99.06999969482422,442,578.3,51.2107196924262,-30.541020620727615,21.66969907169862,"Michael Harris II","25931",671739
"Hunter Goodman ","COL","C/DH",67.36000061035156,428,558.1,50.1497164142815,-29.77092188912469,21.37879452515682,"Hunter Goodman","29715",696100
"José Ramírez ","CLE","3B/DH",6.28000020980835,490,629.4,51.5513473297892,-31.431161721578714,21.120185608210466,"Jose Ramirez","13510",608070
"Jarren Duran ","BOS","OF/DH",64.04000091552734,456,582,49.2755403896906,-30.541020620727615,19.734519768963015,"Jarren Duran","24617",680776
"CJ Abrams ","WSN","SS",65,468,584.9,47.5675274210802,-28.996070182351204,19.571457238729053,"CJ Abrams","25768",682928
"Roman Anthony ","BOS","OF/DH",50.75,410,531.2,48.6169530066606,-30.541020620727615,19.075932385932997,"Roman Anthony","31812",701350
"Seiya Suzuki ","CHC","OF/DH",113.43000030517578,452,574,48.5677173902057,-30.541020620727615,19.02669676947808,"Seiya Suzuki","30116",673548
"Mickey Moniak ","COL","OF/DH",245.8300018310547,391,510.9,48.4688805276879,-30.541020620727615,18.927859906960308,"Mickey Moniak","19956",666160
"Rafael Devers ","SFG","1B/DH",61.619998931884766,488,610.6,48.5099508484086,-31.358405071320497,18.15154577708811,"Rafael Devers","17350",646240
"Brandon Lowe ","PIT","2B/DH",187.57000732421875,406,510.5,45.6029773540132,-28.589876298931642,18.013101055081602,"Brandon Lowe","18882",664040
"Iván Herrera ","STL","C/DH",178.42999267578125,449,559.4,46.4752034620726,-29.77092188912469,17.70428157294787,"Ivan Herrera","20599",671056
"Kevin McGonigle ","DET","3B/SS",999,483,589.1,45.5369236335904,-28.996070182351204,17.540853451239197,"Kevin McGonigle","33572",805808
"William Contreras ","MIL","C/DH",56.560001373291016,453,562.3,46.2569336638308,-29.77092188912469,17.486011774706153,"William Contreras","20503",661388
"Cal Raleigh ","SEA","C/DH",18.729999542236328,441,549.1,46.0946023546795,-29.77092188912469,17.323680465554858,"Cal Raleigh","21534",663728
"Wilyer Abreu ","BOS","OF",199.89999389648438,389,499.9,46.8438612663599,-30.541020620727615,17.30284064563226,"Wilyer Abreu","23772",677800
"Vinnie Pasquantino ","KCR","1B/DH",77.0999984741211,463,579.4,47.4998893756005,-31.358405071320497,17.141484304280056,"Vinnie Pasquantino","27676",686469
"Mookie Betts ","LAD","SS",60.58000183105469,463,564.6,44.8124043939625,-28.996070182351204,16.816334211611228,"Mookie Betts","13611",605141
"George Springer ","TOR","OF/DH",94.37999725341797,452,561.6,46.3160407839683,-30.541020620727615,16.77502016324074,"George Springer","12856",543807
"Drake Baldwin ","ATL","C/DH",78.62999725341797,442,547,45.5270521299077,-29.77092188912469,16.756130240783094,"Drake Baldwin","31539",686948
"Teoscar Hernández ","LAD","OF",125.41999816894531,432,540.5,46.2089167428249,-30.541020620727615,16.66789612209722,"Teoscar Hernandez","13066",606192
"Wyatt Langford ","TEX","OF",37.75,365,470.9,46.0470729080398,-30.541020620727615,16.506052287312166,"Wyatt Langford","33333",694671
"Zach Neto ","LAA","SS",32.29999923706055,484,583,44.243026116484,-28.996070182351204,16.246955934132806,"Zach Neto","31347",687263
"Will Smith ","LAD","C",95.69000244140625,311,406.6,44.4268065837491,-29.77092188912469,15.655884694624358,"Will Smith","19197",669257
"Samuel Basallo ","BAL","C/1B/DH",160.94000244140625,348,444.3,44.3825676510479,-29.77092188912469,15.611645761923208,"Samuel Basallo","28824",694212
"JJ Wetherholt ","STL","2B",999,461,552.5,42.9876396272424,-28.589876298931642,15.397763328310715,"JJ Wetherholt","34985",802139
"Kyle Stowers ","MIA","OF/DH",164.42999267578125,437,538.5,44.9146536151771,-30.541020620727615,15.373632994449501,"Kyle Stowers","26151",669065
"Jazz Chisholm Jr. ","NYY","2B/3B",19.520000457763672,444,534.6,42.9029397310783,-28.589876298931642,15.31306343214664,"Jazz Chisholm Jr.","20454",665862
"Jackson Chourio ","MIL","OF",19.3799991607666,480,581,44.624724055501,-30.541020620727615,15.083703434773405,"Jackson Chourio","28806",694192
"Kazuma Okamoto ","TOR","3B",999,442,545.7,45.290989259899,-31.431161721578714,14.859827538320317,"Kazuma Okamoto","37123",672960
"Andy Pages ","LAD","OF",133.4199981689453,452,550.4,44.2822683654314,-30.541020620727615,14.741247744703793,"Andy Pages","24816",681624
"Jo Adell ","LAA","OF",120.33000183105469,444,540.3,43.9379846226551,-30.541020620727615,14.396964001927506,"Jo Adell","20220",666176
"Sal Stewart ","CIN","1B/2B/3B",161.8699951171875,432,514.5,41.4876593426498,-28.589876298931642,13.897783043718123,"Sal Stewart","31505",701398
"Tyler Soderstrom ","ATH","1B/OF",82.8499984741211,446,538.6,43.2568512308208,-30.541020620727615,13.715830610093134,"Tyler Soderstrom","27467",691016
"Adley Rutschman ","BAL","C/DH",148.92999267578125,410,496.7,42.3522076102744,-29.77092188912469,13.581285721149774,"Adley Rutschman","26288",668939
"Manny Machado ","SDP","3B/DH",37.52000045776367,467,563.5,43.8677873033861,-31.431161721578714,13.436625581807371,"Manny Machado","11493",592518
"Francisco Lindor ","NYM","SS",25.350000381469727,363,442.7,41.2987602896729,-28.996070182351204,13.30269010732162,"Francisco Lindor","12916",596019
"Pete Crow-Armstrong ","CHC","OF",32.939998626708984,473,563.3,42.7141625609929,-30.541020620727615,13.173141940265259,"Pete Crow-Armstrong","27769",691718
"Yandy Díaz ","TBR","1B/DH",138.63999938964844,482,576.5,43.4351475590324,-31.358405071320497,13.076742487711908,"Yandy Diaz","16578",650490
"Willson Contreras ","BOS","1B/DH",168.1999969482422,461,554.7,43.3871306380264,-31.358405071320497,13.028725566705901,"Willson Contreras","11609",575929
"Taylor Ward ","BAL","OF/DH",148.42999267578125,479,566.9,42.2505677463175,-30.541020620727615,12.709547125589932,"Taylor Ward","17548",621493
"Trea Turner ","PHI","SS",26.780000686645508,478,556.4,40.5301240002353,-28.996070182351204,12.534053817884034,"Trea Turner","16252",607208
"Jordan Walker ","STL","OF",511.7200012207031,436,521.7,42.0502128836678,-30.541020620727615,12.509192262940152,"Jordan Walker","27475",691023
"Bo Bichette ","NYM","3B/SS/DH",92.86000061035156,513,587.7,39.6961651923909,-28.996070182351204,11.700095010039641,"Bo Bichette","19612",666182
"Maikel Garcia ","KCR","2B/3B/SS/OF/DH",63.150001525878906,488,561.1,39.5214031057676,-28.996070182351204,11.52533292341641,"Maikel Garcia","22715",672580
"Bryan Reynolds ","PIT","OF/DH",204.72000122070312,473,553.6,40.9527703770814,-30.541020620727615,11.411749756353789,"Bryan Reynolds","19326",668804
"Spencer Torkelson ","DET","1B/DH",188.35000610351562,478,562.4,41.6196449387371,-31.358405071320497,11.261239867416675,"Spencer Torkelson","27465",679529
"Ian Happ ","CHC","OF/DH",184.86000061035156,488,568,40.7743521850449,-30.541020620727615,11.233331564317222,"Ian Happ","17919",664023
"Max Muncy ","LAD","3B",234.3699951171875,329,409.6,41.6196449196706,-31.431161721578714,11.188483198091847,"Max Muncy","13301",571970
"Jackson Merrill ","SDP","OF",70.79000091552734,482,560.8,40.584234436619,-30.541020620727615,11.04321381589138,"Jackson Merrill","29490",701538
"Gleyber Torres ","DET","2B/DH",261.510009765625,422,488.2,38.5741048585104,-28.589876298931642,10.984228559578762,"Gleyber Torres","16997",650402
"Brandon Nimmo ","TEX","OF/DH",145.4600067138672,463,540.7,40.472479322263,-30.541020620727615,10.931458701535432,"Brandon Nimmo","12927",607043
"Jac Caglianone ","KCR","1B/OF/DH",164.58999633789062,381,456.1,40.3801015856643,-30.541020620727615,10.83908096493675,"Jac Caglianone","35041",695506
"Ryan Jeffers ","MIN","C/DH",298.05999755859375,371,441.4,39.5729542492954,-29.77092188912469,10.802032360170736,"Ryan Jeffers","24618",680777
"Michael Busch ","CHC","1B",106.45999908447266,437,517.2,41.0468542834953,-31.358405071320497,10.688449212174737,"Michael Busch","26319",683737
"Miguel Vargas ","CHW","1B/3B/DH",303.0899963378906,467,547,40.8716047225058,-31.431161721578714,10.44044300092704,"Miguel Vargas","20178",678246
"Willy Adames ","SFG","SS",133.92999267578125,488,554.2,38.2684540264904,-28.996070182351204,10.272383844139174,"Willy Adames","15986",642715
"Tyler O'Neill ","BAL","OF/DH",477.6400146484375,377,447.1,39.4906917630958,-30.541020620727615,9.949671142368166,"Tyler O'Neill","15711",641933
"Matt Wallner ","MIN","OF/DH",340.5899963378906,334,402.2,39.3448129473711,-30.541020620727615,9.803792326643482,"Matt Wallner","26466",670242
"Alejandro Kirk ","TOR","C/DH",160.25,269,330.5,38.4292009915182,-29.77092188912469,9.658279102393514,"Alejandro Kirk","22581",672386
"Trent Grisham ","NYY","OF",253.82000732421875,393,460.5,38.9444688516795,-30.541020620727615,9.403448230951863,"Trent Grisham","18564",663757
"Alec Burleson ","STL","1B/OF/DH",175.19000244140625,467,535.7,38.8196736216604,-30.541020620727615,9.278653000932824,"Alec Burleson","27615",676475
"Brandon Marsh ","PHI","OF",609.72998046875,381,446.9,38.7095028132948,-30.541020620727615,9.16848219256711,"Brandon Marsh","20202",669016
"Gabriel Moreno ","ARI","C/DH",181.22000122070312,319,379,37.9252670962715,-29.77092188912469,9.154345207146795,"Gabriel Moreno","22664",672515
"Jeremy Peña ","HOU","SS",122.9800033569336,413,471.1,37.1449312504446,-28.996070182351204,9.148861068093407,"Jeremy Pena","21636",665161
"Edouard Julien ","COL","1B/2B/DH",746.0499877929688,319,371.5,36.563365923144,-28.589876298931642,8.973489624212416,"Edouard Julien","27534",666397
"Konnor Griffin ","PIT","SS",999,447,503.6,36.7150945265967,-28.996070182351204,8.719024344245486,"Konnor Griffin","35376",804606
"Giancarlo Stanton ","NYY","OF/DH",251.4600067138672,214,273,38.2299429604924,-30.541020620727615,8.688922339764803,"Giancarlo Stanton","4949",519317
"Marcelo Mayer ","BOS","2B/3B",589.5399780273438,327,377.9,36.2357784205108,-28.589876298931642,8.645902121579166,"Marcelo Mayer","29668",691785
"Luis García Jr. ","WSN","1B/2B/DH",261.8500061035156,324,374.8,36.2315129578398,-28.589876298931642,8.641636658908077,"Luis Garcia Jr.","20391",671277
"Kerry Carpenter ","DET","OF/DH",236.22000122070312,278,337.9,38.0969824156725,-30.541020620727615,8.555961794944915,"Kerry Carpenter","25961",681481
"Salvador Perez ","KCR","C/1B/DH",91.13999938964844,445,503.4,37.0512129545721,-29.77092188912469,8.280291065447436,"Salvador Perez","7304",521692
"Willi Castro ","COL","2B/3B/SS/OF",256.3399963378906,401,450.6,35.6570161327827,-28.589876298931642,8.067139833850982,"Willi Castro","17338",650489
"Christian Yelich ","MIL","OF/DH",127.22000122070312,453,514.5,37.577083520432,-30.541020620727615,8.036062899704442,"Christian Yelich","11477",592885
"Ezequiel Tovar ","COL","SS",209.22999572753906,473,525.5,35.8501806484307,-28.996070182351204,7.854110466079448,"Ezequiel Tovar","24064",678662
"Geraldo Perdomo ","ARI","SS",76.7699966430664,493,544.2,35.5214963141734,-28.996070182351204,7.525426131822202,"Geraldo Perdomo","22799",672695
"Colt Keith ","DET","1B/2B/3B/DH",502.489990234375,360,405.4,35.0842254775407,-28.589876298931642,7.494349178609038,"Colt Keith","27899",690993
"Carter Jensen ","KCR","C/DH",999,342,393.4,36.2571057338663,-29.77092188912469,7.486183844741579,"Carter Jensen","29478",695600
"Colton Cowser ","BAL","OF",251.72000122070312,270,322.3,36.7539711459361,-30.541020620727615,7.212950525208524,"Colton Cowser","29591",681297
"Jacob Wilson ","ATH","SS",196.44000244140625,337,382,35.1181054321929,-28.996070182351204,7.122035249841787,"Jacob Wilson","33266",805779
"Ramón Laureano ","SDP","OF/DH",224.47999572753906,404,459.1,36.6418504401055,-30.541020620727615,7.100829819377854,"Ramon Laureano","17128",657656
"Royce Lewis ","MIN","3B/DH",193.64999389648438,391,450.1,37.4284016842016,-31.431161721578714,6.997239962622896,"Royce Lewis","20437",668904
"Masataka Yoshida ","BOS","OF/DH",748.3300170898438,239,288.3,36.3527739462704,-30.541020620727615,6.8117533255427185,"Masataka Yoshida","31837",807799
"Isaac Paredes ","HOU","1B/3B/DH",243.60000610351562,479,538,37.0027085591999,-31.431161721578714,6.571546837621155,"Isaac Paredes","20036",670623
"Jesús Sánchez ","TOR","OF/DH",617.4299926757812,309,358.2,36.0104401390922,-30.541020620727615,6.4694195183646235,"Jesus Sanchez","19913",660821
"Brice Turang ","MIL","2B",48.18000030517578,490,532.7,33.9919015375996,-28.589876298931642,6.402025238667959,"Brice Turang","22186",668930
"Jake Burger ","TEX","1B/DH",236.72000122070312,463,519.1,36.5502039436561,-31.358405071320497,6.191798872335571,"Jake Burger","22275",669394
"Cody Bellinger ","NYY","1B/OF",80.98999786376953,438,488.6,35.6672532470066,-30.541020620727615,6.1262326262789575,"Cody Bellinger","15998",641355
"Luke Keaschall ","MIN","2B/DH",114.8499984741211,422,461,33.6349432706349,-28.589876298931642,6.045066971703311,"Luke Keaschall","33321",807712
"Francisco Alvarez ","NYM","C/DH",165.25,191,230.4,34.7773559119385,-29.77092188912469,6.006434022813832,"Francisco Alvarez","26121",682626
"Luis Robert Jr. ","NYM","OF",105.63999938964844,316,362.8,35.5422142512045,-30.541020620727615,6.001193630476876,"Luis Robert Jr.","20043",673357
"Chase DeLauter ","CLE","OF/DH",999,384,431.9,35.4270467781516,-30.541020620727615,5.886026157424017,"Chase DeLauter","32127",800050
"Jonathan Aranda ","TBR","1B/DH",195.60000610351562,451,505.1,36.2426031760379,-31.358405071320497,5.884198104717358,"Jonathan Aranda","21837",666018
"Romy Gonzalez ","BOS","1B/2B/DH",999,171,202.3,33.3991241092094,-28.589876298931642,5.809247810277751,"Romy Gonzalez","21562",663853
"Matt Chapman ","SFG","3B",163.6199951171875,483,537.8,36.2215196093988,-31.431161721578714,5.7903578878201065,"Matt Chapman","16505",656305
"Jordan Westburg ","BAL","2B/3B/DH",646.8400268554688,178,208.8,33.2759131851806,-28.589876298931642,5.686036886248947,"Jordan Westburg","27815",676059
"Josh Naylor ","SEA","1B/DH",67.45999908447266,454,507,36.0289644510086,-31.358405071320497,5.670559379688054,"Josh Naylor","18839",647304
"Ryan O'Hearn ","PIT","1B/OF/DH",285.44000244140625,401,448,35.1848903927652,-30.541020620727615,5.643869772037511,"Ryan O'Hearn","16442",656811
"Spencer Horwitz ","PIT","1B",738.1500244140625,365,415.4,35.9690042268969,-31.358405071320497,5.610599155576348,"Spencer Horwitz","26477",687462
"Randy Arozarena ","SEA","OF",89.37999725341797,495,543.7,35.0582671100394,-30.541020620727615,5.517246489311804,"Randy Arozarena","19290",668227
"Isaac Collins ","KCR","OF",666.1699829101562,345,389.2,34.9357873880267,-30.541020620727615,5.394766767299052,"Isaac Collins","25477",686555
"Marcell Ozuna ","PIT","DH",377.510009765625,360,409.3,35.792414087567,-31.431161721578714,5.361252365988229,"Marcell Ozuna","10324",542303
"Ozzie Albies ","ATL","2B",150.5,473,509.2,32.890315432167,-28.589876298931642,5.300439133235413,"Ozzie Albies","16556",645277
"Luis Arraez ","SFG","1B/2B/DH",280.04998779296875,458,493.4,32.8145120718865,-28.589876298931642,5.2246357729548585,"Luis Arraez","18568",650333
"Xander Bogaerts ","SDP","SS/DH",237.1999969482422,456,493.1,33.1324718175536,-28.996070182351204,5.136401635202359,"Xander Bogaerts","12161",593428
"Lars Nootbaar ","STL","OF",745.989990234375,270,310.8,34.6657226804741,-30.541020620727615,5.124702059746469,"Lars Nootbaar","21454",663457
"Colson Montgomery ","CHW","3B/SS",254.75,446,482.4,33.0516717735193,-28.996070182351204,5.055601591168051,"Colson Montgomery","29712",695657
"Josh Lowe ","LAA","OF",297.0899963378906,372,414.9,34.5746855412824,-30.541020620727615,5.033664920554837,"Josh Lowe","19953",666139
"Jorge Soler ","LAA","OF/DH",634.8099975585938,382,424.8,34.5102161268498,-30.541020620727615,4.969195506122219,"Jorge Soler","14221",624585
"Joc Pederson ","TEX","1B/DH",999,309,354.2,35.2840928467577,-31.358405071320497,4.925687775437115,"Joc Pederson","11899",592626
"Adolis García ","PHI","OF/DH",213.99000549316406,458,500.9,34.1764132450139,-30.541020620727615,4.635392624286311,"Adolis Garcia","19287",666969
"Jorge Polanco ","NYM","2B/3B/DH",209.42999267578125,296,324,32.2210034414803,-28.589876298931642,4.631127142548596,"Jorge Polanco","13152",593871
"Dansby Swanson ","CHC","SS",152.30999755859375,499,533.6,32.4793686117101,-28.996070182351204,4.483298429358957,"Dansby Swanson","18314",621020
"Lawrence Butler ","ATH","OF",157.22000122070312,347,385.9,33.9641150792584,-30.541020620727615,4.423094458530825,"Lawrence Butler","22542",671732
"Tyler Stephenson ","CIN","C/DH",294.75,304,337,33.0918889711991,-29.77092188912469,4.320967082074441,"Tyler Stephenson","17988",663886
"Jake McCarthy ","COL","OF",506.760009765625,211,245.7,33.8312763791968,-30.541020620727615,4.29025575846922,"Jake McCarthy","21622",664983
"Evan Carter ","TEX","OF",280.4800109863281,370,408.1,33.7123309369058,-30.541020620727615,4.171310316178134,"Evan Carter","27790",694497
"Zack Gelof ","ATH","2B/3B/OF",999,311,352.2,34.5484834079982,-31.431161721578714,4.1173216864194195,"Zack Gelof","29766",680869
"JJ Bleday ","CIN","OF",748.5800170898438,273,308.1,33.61678456926,-30.541020620727615,4.075763948532352,"JJ Bleday","26368",668709
"Eugenio Suárez ","CIN","3B/DH",97.91999816894531,360,402.2,34.503147643673,-31.431161721578714,4.071985922094267,"Eugenio Suarez","12552",553993
"Christian Walker ","HOU","1B",212.94000244140625,479,523.2,34.3152235775618,-31.358405071320497,3.956818506241267,"Christian Walker","13419",572233
"Starling Marte ","KCR","OF/DH",999,185,217.1,33.4795585427023,-30.541020620727615,3.9385379219747563,"Starling Marte","9241",516782
"Heliot Ramos ","SFG","OF",218.8000030517578,437,475.3,33.43836639629,-30.541020620727615,3.897345775562409,"Heliot Ramos","22515",671218
"Owen Caissie ","MIA","OF",528.5,319,354,33.3855965191801,-30.541020620727615,3.844575898452455,"Owen Caissie","27496",683357
"Yainer Diaz ","HOU","C/DH",113.04000091552734,216,244.1,32.6096479807826,-29.77092188912469,3.838726091657896,"Yainer Diaz","23003",673237
"Jose Altuve ","HOU","2B/OF/DH",116.5199966430664,449,486.2,33.1830480123489,-30.541020620727615,3.642027391621287,"Jose Altuve","5417",514888
"Jordan Beck ","COL","OF/DH",232.9199981689453,267,299.5,33.1724452685171,-30.541020620727615,3.631424647789398,"Jordan Beck","31431",687597
"Tyler Freeman ","COL","2B/OF/DH",745.8599853515625,242,273.7,33.1429526403607,-30.541020620727615,3.6019320196330917,"Tyler Freeman","22532",671289
"Spencer Steer ","CIN","1B/OF/DH",335.70001220703125,319,352.6,33.131374966863,-30.541020620727615,3.590354346135335,"Spencer Steer","26323",668715
"Dylan Beavers ","BAL","OF/DH",505.0400085449219,250,281.8,33.1240627369697,-30.541020620727615,3.583042116242058,"Dylan Beavers","31695",687637
"Dalton Rushing ","LAD","C/1B",745.8300170898438,185,210.7,32.3174028749669,-29.77092188912469,3.5464809858422837,"Dalton Rushing","31382",687221
"Daylen Lile ","WSN","OF/DH",206.50999450683594,416,451.4,33.0090171468084,-30.541020620727615,3.4679965260807184,"Daylen Lile","29995",695734
"Jung Hoo Lee ","SFG","OF",339.44000244140625,411,446.1,32.9776964659454,-30.541020620727615,3.4366758452177524,"Jung Hoo Lee","33824",808982
"Addison Barger ","TOR","3B/OF",193.08999633789062,252,282.9,32.9513724497695,-30.541020620727615,3.4103518290419172,"Addison Barger","24598",680718
"Moisés Ballesteros ","CHC","C/DH",594.3599853515625,293,320.5,32.1441032495757,-29.77092188912469,3.373181360451002,"Moises Ballesteros","28820",694208
"Luke Raley ","SEA","1B/OF/DH",748.25,316,348,32.8547292695664,-30.541020620727615,3.313708648838762,"Luke Raley","19354",670042
"Lane Thomas ","KCR","OF",726.6699829101562,314,345.5,32.7731980044494,-30.541020620727615,3.2321773837217824,"Lane Thomas","16939",657041
"Nolan Gorman ","STL","1B/2B/3B/DH",653.1400146484375,415,438.1,30.7801302960917,-28.589876298931642,3.1902539971601427,"Nolan Gorman","22263",669357
"Bryson Stott ","PHI","2B/SS",181.44000244140625,447,472.8,31.1222203756201,-28.996070182351204,3.1261501932688693,"Bryson Stott","26294",681082
"Andrew Vaughn ","MIL","1B/DH",272.2699890136719,364,400.6,33.4677371415548,-31.358405071320497,3.1093320702343097,"Andrew Vaughn","26197",683734
"Matt McLain ","CIN","2B/SS",144.3000030517578,432,457.3,31.1008930622646,-28.996070182351204,3.104822879913411,"Matt McLain","29695",680574
"Xavier Edwards ","MIA","2B/SS",182.42999267578125,442,467.2,31.036423647832,-28.996070182351204,3.0403534654807935,"Xavier Edwards","22266",669364
"Mark Vientos ","NYM","1B/3B/DH",652.5700073242188,363,399.2,33.3997334855338,-31.431161721578714,2.9685717639550537,"Mark Vientos","22184",668901
"J.T. Realmuto ","PHI","C",212.27000427246094,353,379.2,31.6301759868214,-29.77092188912469,2.8592540976967626,"J.T. Realmuto","11739",592663
"Will Benson ","CIN","OF",999,247,274.6,32.3752912996556,-30.541020620727615,2.8342706789279717,"Will Benson","21853",666181
"Jake Bauers ","MIL","1B/OF/DH",999,285,313.4,32.3445799760503,-30.541020620727615,2.8035593553227627,"Jake Bauers","15194",641343
"Jackson Holliday ","BAL","2B/SS",203.14999389648438,316,336.6,30.7846394864127,-28.996070182351204,2.7885693040614865,"Jackson Holliday","31781",702616
"Paul Goldschmidt ","NYY","1B",748.3599853515625,275,307.4,33.1172380005093,-31.358405071320497,2.75883292918875,"Paul Goldschmidt","9218",502671
"Jasson Domínguez ","NYY","OF/DH",421.5400085449219,168,192.7,32.2145442964945,-30.541020620727615,2.6735236757669196,"Jasson Dominguez","28080",691176
"Dominic Canzone ","SEA","OF/DH",477.1600036621094,296,323.9,32.2028447591719,-30.541020620727615,2.6618241384442616,"Dominic Canzone","26438",686527
"Otto Lopez ","MIA","2B/SS",229.16000366210938,447,469.8,30.5774599063691,-28.996070182351204,2.581389724017896,"Otto Lopez","19608",672640
"Christopher Morel ","MIA","OF/DH",999,211,236,32.0698841952854,-30.541020620727615,2.5288635745577563,"Christopher Morel","21897",666624
"Kyle Manzardo ","CLE","1B/DH",253.4600067138672,369,402.4,32.8635039416249,-31.358405071320497,2.5050988703044856,"Kyle Manzardo","29794",700932
"Spencer Jones ","NYY","OF/DH",999,138,160.6,31.9721441643916,-30.541020620727615,2.4311235436639813,"Spencer Jones","31532",682987
"Ryan Waldschmidt ","ARI","OF",999,332,359.3,31.9271740296744,-30.541020620727615,2.3861534089467775,"Ryan Waldschmidt","35061",814439
"Tommy Edman ","LAD","2B/3B/OF",730.1199951171875,267,280.9,29.794930359161,-28.589876298931642,2.2050540602293567,"Tommy Edman","19470",669242
