Name,Team,POS,ADP,IP,rPTS,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Blake Snell ","LAD","SP",178.41000366210938,125,645.2,30.919275677182725,-15.933093527950438,19.356162284210154,"Blake Snell","13543",605483
"Dylan Cease ","TOR","SP",74.7699966430664,172,841.8999999999999,30.915207879390135,-15.933093527950438,19.351179750588408,"Dylan Cease","18525",656302
"Tyler Glasnow ","LAD","SP",113.73999786376953,135,686,30.78927218038346,-15.933093527950438,19.196924577034398,"Tyler Glasnow","14374",607192
"Kyle Bradish ","BAL","SP",72.95999908447266,145,716.4000000000001,29.381482079028615,-15.933093527950438,17.472561206481206,"Kyle Bradish","24586",680694
"Devin Williams ","NYM","RP",59.470001220703125,64,541.8000000000001,-15.213453055781391,38.619063456535564,17.383927280527924,"Devin Williams","15816",642207
"Aroldis Chapman ","BOS","RP",64.55000305175781,62,540.5,-15.37317638135085,38.619063456535564,17.272120952629304,"Aroldis Chapman","10233",547973
"Sonny Gray ","BOS","SP",138.08999633789062,177,848.8999999999999,29.20382723665924,-15.933093527950438,17.254956676879576,"Sonny Gray","12768",543243
"Abner Uribe ","MIL","RP",167.27999877929688,72,538.1000000000001,-15.668050213171359,38.619063456535564,17.065709270354944,"Abner Uribe","25327",682842
"Jacob Misiorowski ","MIL","SP",114.13999938964844,137,680.2000000000003,29.048088692600924,-15.933093527950438,17.064196818219543,"Jacob Misiorowski","31623",694819
"Andrés Muñoz ","SEA","RP",41.189998626708984,64,534.7,-16.08578814158378,38.619063456535564,16.77329272046625,"Andres Munoz","20373",662253
"Trey Yesavage ","TOR","SP",194.2899932861328,118,597.8,28.69551854515106,-15.933093527950438,16.632343342883992,"Trey Yesavage","35456",702056
"Griffin Jax ","TBR","RP",149.2100067138672,68,527.7,-16.945836817726978,38.619063456535564,16.171258647166013,"Griffin Jax","20253",643377
"Daniel Palencia ","CHC","RP",91.05999755859375,67,526.4999999999999,-17.09327373363726,38.619063456535564,16.068052806028817,"Daniel Palencia","27914",694037
"David Bednar ","NYY","RP",64.05999755859375,65,526.1,-17.142419372274,38.619063456535564,16.0336508589831,"David Bednar","19569",670280
"Drew Rasmussen ","TBR","SP",132.36000061035156,159,761.9,27.771796381111937,-15.933093527950438,15.500901473315322,"Drew Rasmussen","25385",656876
"Joe Ryan ","MIN","SP",78.52999877929688,168,799.0999999999999,27.71376800035671,-15.933093527950438,15.4298241059361,"Joe Ryan","21390",657746
"Reid Detmers ","LAA","SP",350.4599914550781,149,712.7,26.86974146653936,-15.933093527950438,14.395999221609289,"Reid Detmers","27468",672282
"Edward Cabrera ","CHC","SP",174.72000122070312,139,670.5,26.827735228109958,-15.933093527950438,14.34454693563805,"Edward Cabrera","21690",665795
"Nathan Eovaldi ","TEX","SP",132.50999450683594,174,816.2000000000003,26.72902886942908,-15.933093527950438,14.2236442320417,"Nathan Eovaldi","9132",543135
"Eury Pérez ","MIA","SP",78.6500015258789,133,641.4000000000001,26.33810519993501,-15.933093527950438,13.744812582558533,"Eury Perez","27768",691587
"Hunter Greene ","CIN","SP",444.32000732421875,81,423.49999999999994,26.30888346885368,-15.933093527950438,13.709019687969834,"Hunter Greene","22182",668881
"Grayson Rodriguez ","LAA","SP",397.1099853515625,113,555.8,26.106655807165946,-15.933093527950438,13.461316587918661,"Grayson Rodriguez","24492",680570
"Josh Hader ","HOU","RP",124.38999938964844,61,494.80000000000007,-20.988065595600013,38.619063456535564,13.341698502654893,"Josh Hader","14212",623352
"Nick Pivetta ","SDP","SP",96.01000213623047,174,809.5,25.905839422263416,-15.933093527950438,13.215342121981177,"Nick Pivetta","15454",601713
"Ryan Walker ","SFG","RP",144.55999755859375,63,488.4000000000001,-21.77439581378807,38.619063456535564,12.791267349923247,"Ryan Walker","20423",676254
"Gerrit Cole ","NYY","SP",232.89999389648438,134,636.8,25.258644491837497,-15.933093527950438,12.422610854329744,"Gerrit Cole","13125",543037
"Spencer Strider ","ATL","SP",124.86000061035156,147,691.1999999999998,25.256735117363423,-15.933093527950438,12.420272114058307,"Spencer Strider","27498",675911
"MacKenzie Gore ","TEX","SP",164.82000732421875,161,748.3000000000002,25.072272939912676,-15.933093527950438,12.19432946696736,"MacKenzie Gore","22201",669022
"José Soriano ","LAA","SP",321.80999755859375,175,806.8999999999999,25.072106907349685,-15.933093527950438,12.194126098248072,"Jose Soriano","22100",667755
"Ryan Helsley ","BAL","RP",85.58999633789062,64,476.1,-23.28562420186827,38.619063456535564,11.733407478267107,"Ryan Helsley","18138",664854
"Jeff Hoffman ","TOR","RP",99.63999938964844,63,474.70000000000005,-23.45763393709691,38.619063456535564,11.613000663607064,"Jeff Hoffman","17432",656546
"Freddy Peralta ","NYM","SP",56.36000061035156,163,751.9999999999999,24.498298369752987,-15.933093527950438,11.49128380450684,"Freddy Peralta","18679",642547
"Jose A. Ferrer ","SEA","RP",999,70,469.29999999999995,-24.121100058693102,38.619063456535564,11.148574378489728,"Jose A. Ferrer","24017",678606
"Shane McClanahan ","TBR","SP",182.99000549316406,141,657.5000000000001,24.20193024486583,-15.933093527950438,11.128270640638789,"Shane McClanahan","21483",663556
"Jeremiah Estrada ","SDP","RP",623.5800170898438,70,466.4,-24.477405938809564,38.619063456535564,10.899160262408204,"Jeremiah Estrada","22210",669093
"Jack Flaherty ","DET","SP",209,161,738.1000000000001,23.819059154675443,-15.933093527950438,10.659302374039463,"Jack Flaherty","17479",656427
"Braxton Ashcraft ","PIT","SP",239.36000061035156,147,676.9,23.49977853609948,-15.933093527950438,10.268224326914327,"Braxton Ashcraft","23793",677952
"Raisel Iglesias ","ATL","RP",100.62000274658203,66,458.1000000000001,-25.497177940522203,38.619063456535564,10.185319861209356,"Raisel Iglesias","17130",628452
"Trevor Megill ","MIL","RP",137.6999969482422,66,458.1,-25.49717794052221,38.619063456535564,10.18531986120935,"Trevor Megill","17722",656730
"Bryan Abreu ","HOU","RP",181.6999969482422,68,457.70000000000005,-25.546323579158962,38.619063456535564,10.150917914163625,"Bryan Abreu","16609",650556
"Ryan Pepiot ","TBR","SP",129.10000610351562,150,688.2,23.34528523626335,-15.933093527950438,10.078989733648655,"Ryan Pepiot","26221",686752
"Pete Fairbanks ","MIA","RP",111.45999908447266,62,456.7999999999999,-25.656901266091673,38.619063456535564,10.073513533310727,"Pete Fairbanks","17998",664126
"Joe Boyle ","TBR","SP",713.1400146484375,89,432.29999999999995,23.275800608663726,-15.933093527950438,9.993879924640904,"Joe Boyle","29608",671212
"Emilio Pagán ","CIN","RP",111.94000244140625,66,454.60000000000014,-25.927202278593796,38.619063456535564,9.884302824559242,"Emilio Pagan","14771",641941
"Spencer Schwellenbach ","ATL","SP",743.1900024414062,79,385.90000000000003,22.71776516454842,-15.933093527950438,9.310357659228789,"Spencer Schwellenbach","31846",680885
"Robert Garcia ","TEX","RP",232.1199951171875,64,446.69999999999993,-26.897828641669715,38.619063456535564,9.204864370406098,"Robert Garcia","23363",676395
"Nolan McLean ","NYM","SP",87.29000091552734,145,660.7,22.53795189886059,-15.933093527950438,9.090109336276921,"Nolan McLean","33703",690997
"Dennis Santana ","PIT","RP",150.50999450683594,68,442.6,-27.401571437696433,38.619063456535564,8.852244413187394,"Dennis Santana","17878",642701
"Nick Lodolo ","CIN","SP",127.94999694824219,150,679.5,22.276367595913936,-15.933093527950438,8.769701919092505,"Nick Lodolo","26378",666157
"Gavin Williams ","CLE","SP",144.74000549316406,167,750.4999999999998,22.256858769765877,-15.933093527950438,8.74580609458015,"Gavin Williams","30122",668909
"Adrian Morejon ","SDP","RP",735.8499755859375,68,439.6000000000001,-27.770163727472085,38.619063456535564,8.59422981034444,"Adrian Morejon","20039",670970
"Garrett Cleavinger ","TBR","RP",505.4800109863281,65,437.5,-28.02817833031505,38.619063456535564,8.413619588354361,"Garrett Cleavinger","17897",664076
"Carmen Mlodzinski ","PIT","SP",745.6199951171875,118,542.4,21.888847593960595,-15.933093527950438,8.295039328354047,"Carmen Mlodzinski","27572",669387
"Aaron Ashby ","MIL","SP/RP",999,77,434.2,-28.433629849068275,38.619063456535564,8.129803525227105,"Aaron Ashby","23550",676879
"Garrett Whitlock ","BOS","RP",624.97998046875,70,433.9,-28.470489078045844,38.619063456535564,8.104002064942808,"Garrett Whitlock","20191",676477
"Seranthony Domínguez ","CHW","RP",194.19000244140625,63,433.1,-28.568780355319348,38.619063456535564,8.035198170851356,"Seranthony Dominguez","19249",622554
"Cam Schlittler ","NYY","SP",116.62999725341797,119,544,21.571144284732807,-15.933093527950438,7.905893284061866,"Cam Schlittler","32095",693645
"Tanner Bibee ","CLE","SP",188.6300048828125,181,802.9000000000002,21.49493533833328,-15.933093527950438,7.812547041924399,"Tanner Bibee","30134",676440
"Reynaldo López ","ATL","SP",302.9100036621094,144,648.0000000000001,21.49186373591846,-15.933093527950438,7.808784720618175,"Reynaldo Lopez","16400",625643
"Jared Jones ","PIT","SP",714.77001953125,101,467.6,21.44147285305948,-15.933093527950438,7.7470623143246256,"Jared Jones","27863",683003
"Joey Cantillo ","CLE","SP",270.80999755859375,144,645.3000000000001,21.160130675120364,-15.933093527950438,7.402454019549017,"Joey Cantillo","23335",676282
"Brad Lord ","WSN","SP",999,91,423.2999999999999,21.141452011787113,-15.933093527950438,7.379575038632937,"Brad Lord","31972",695418
"Luis Castillo ","SEA","SP",171.0500030517578,178,786.6000000000001,21.035108155209986,-15.933093527950438,7.249317373950907,"Luis Castillo","15689",622491
"Michael Soroka ","ARI","SP",710.3599853515625,103,471.70000000000005,20.91664392153657,-15.933093527950438,7.1042137927632725,"Michael Soroka","18383",647336
"Riley O'Brien ","STL","RP",264.0400085449219,63,420.1,-30.166013611013856,38.619063456535564,6.9171348918652,"Riley O'Brien","20348",676617
"Will Vest ","DET","RP",485.7300109863281,68,419.6000000000001,-30.227445659309797,38.619063456535564,6.8741324580580425,"Will Vest","19769",676684
"Braxton Garrett ","MIA","SP",604.1099853515625,114,515.6999999999999,20.66551967005653,-15.933093527950438,6.796618604891853,"Braxton Garrett","21844",666129
"Zebby Matthews ","MIN","SP",488.6400146484375,104,473.5999999999999,20.635799841286318,-15.933093527950438,6.760215604145397,"Zebby Matthews","31827",805673
"Clay Holmes ","NYM","SP",330.6300048828125,150,665.5,20.55627024362754,-15.933093527950438,6.66280198762285,"Clay Holmes","13649",605280
"Brandon Woodruff ","MIL","SP",143.82000732421875,149,660.6000000000003,20.468522034102158,-15.933093527950438,6.555321619497242,"Brandon Woodruff","16162",605540
"Kevin Gausman ","TOR","SP",112.94999694824219,181,794.2,20.426017697983855,-15.933093527950438,6.503259227368231,"Kevin Gausman","14107",592332
"Graham Ashcraft ","CIN","RP",999,65,414.4,-30.866338961587612,38.619063456535564,6.42690714646357,"Graham Ashcraft","27552",668933
"Sean Manaea ","NYM","SP",423.3599853515625,128,571.6,20.33362057669549,-15.933093527950438,6.390084535103464,"Sean Manaea","15873",640455
"Robert Suarez ","ATL","RP",214.39999389648438,67,412.79999999999995,-31.062921516134633,38.619063456535564,6.289299358280658,"Robert Suarez","30115",663158
"Clayton Beeter ","WSN","RP",307.1400146484375,63,412.1,-31.148926383748943,38.619063456535564,6.229095950950641,"Clayton Beeter","27494",690925
"Shane Bieber ","TOR","SP",474.0400085449219,124,553.3,20.142351064163243,-15.933093527950438,6.15580377052304,"Shane Bieber","19427",669456
"Tyler Rogers ","TOR","RP",743.280029296875,74,409.6,-31.456086625228657,38.619063456535564,6.01408378191484,"Tyler Rogers","15541",643511
"Kris Bubic ","KCR","SP",190.69000244140625,147,648.5999999999999,20.022724602549115,-15.933093527950438,6.009276608300651,"Kris Bubic","21455",663460
"Joe Musgrove ","SDP","SP",385.6199951171875,146,644.4000000000001,20.020981260638038,-15.933093527950438,6.0071412367485175,"Joe Musgrove","12970",605397
"Bryce Miller ","SEA","SP",341.6000061035156,141,622.7,19.926259683468206,-15.933093527950438,5.891119382414203,"Bryce Miller","29837",682243
"Michael King ","SDP","SP",129.55999755859375,162,709.8000000000001,19.82771935735027,-15.933093527950438,5.770420047537068,"Michael King","19853",650633
"Ranger Suarez ","BOS","SP",183.97999572753906,170,742.8999999999999,19.78023404434311,-15.933093527950438,5.712256593830447,"Ranger Suarez","17277",624133
"Bubba Chandler ","PIT","SP",150.00999450683594,149,654.9,19.76819668352837,-15.933093527950438,5.697512361684554,"Bubba Chandler","29868",696149
"Cody Ponce ","TOR","SP",250.02000427246094,164,717.0000000000001,19.683769125262206,-15.933093527950438,5.594099367943998,"Cody Ponce","17920",664074
"Logan Henderson ","MIL","SP",413.3999938964844,89,401.5000000000001,19.49158643363367,-15.933093527950438,5.358700075407681,"Logan Henderson","31475",701656
"Justin Steele ","CHC","SP",605.5,79,359.4000000000001,19.46186660486347,-15.933093527950438,5.322297074661245,"Justin Steele","17312",657006
"Matt Brash ","SEA","RP",733.280029296875,63,401.40000000000003,-32.46357221728211,38.619063456535564,5.308843867477421,"Matt Brash","25756",666374
"Tanner Scott ","LAD","RP",712.8099975585938,63,400.70000000000005,-32.549577084896434,38.619063456535564,5.248640460147397,"Tanner Scott","17586",656945
"Louis Varland ","TOR","RP",999,67,400.5,-32.57414990421481,38.619063456535564,5.231439486624527,"Louis Varland","27691",686973
"Phil Maton ","CHC","RP",743.3800048828125,65,397.1,-32.99188783262722,38.619063456535564,4.939022936735841,"Phil Maton","18064",664208
"José Alvarado ","PHI","RP",746.0700073242188,64,395.6,-33.17618397751505,38.619063456535564,4.810015635314365,"Jose Alvarado","17780",621237
"Will Warren ","NYY","SP",285.04998779296875,132,577.3000000000002,18.976802472169982,-15.933093527950438,4.728155361361207,"Will Warren","30182",701542
"Grant Holmes ","ATL","SP",369.45001220703125,151,656.7,18.96078032984413,-15.933093527950438,4.708530279953192,"Grant Holmes","16944",656550
"Connelly Early ","BOS","SP",266.4800109863281,73,330,18.93537734771094,-15.933093527950438,4.6774148659073465,"Connelly Early","33666",813349
"Eduard Bazardo ","SEA","RP",999,68,393.80000000000007,-33.39733935138044,38.619063456535564,4.655206873608591,"Eduard Bazardo","20997",660825
"Carlos Rodón ","NYY","SP",202.3000030517578,152,660.1999999999999,18.8765188041409,-15.933093527950438,4.6053206549318535,"Carlos Rodon","16137",607074
"Shawn Armstrong ","CLE","RP",748.469970703125,68,392.4000000000001,-33.56934908660908,38.619063456535564,4.534800058948544,"Shawn Armstrong","12857",542888
"Camilo Doval ","NYY","RP",663.6500244140625,64,392.40000000000003,-33.56934908660909,38.619063456535564,4.534800058948541,"Camilo Doval","21992",666808
"JoJo Romero ","STL","RP",479.0799865722656,64,392,-33.61849472524584,38.619063456535564,4.500398111902809,"JoJo Romero","19574",668941
"Corbin Burnes ","ARI","SP",738.0999755859375,42,198.2,18.684751193919777,-15.933093527950438,4.370429784193679,"Corbin Burnes","19361",669203
"Ryan Weathers ","NYY","SP",232.55999755859375,120,524.5999999999999,18.673294947075394,-15.933093527950438,4.356397342565163,"Ryan Weathers","23796",677960
"Matt Svanson ","STL","RP",528.7999877929688,65,389.2,-33.96251419570312,38.619063456535564,4.259584482582714,"Matt Svanson","29629",694335
"Kyle Leahy ","STL","SP",733.6699829101562,121,527.9000000000001,18.56446060205382,-15.933093527950438,4.223089147094303,"Kyle Leahy","24763",681517
"Drew Anderson ","DET","SP",999,84,372.49999999999994,18.49995695134307,-15.933093527950438,4.144080399664176,"Drew Anderson","15130",623454
"Fernando Cruz ","NYY","RP",999,61,387.70000000000005,-34.146810340590946,38.619063456535564,4.130577181161237,"Fernando Cruz","7048",518585
"Victor Vodnik ","COL","RP",496.760009765625,64,387.69999999999993,-34.14681034059096,38.619063456535564,4.130577181161227,"Victor Vodnik","24614",680767
"Kenley Jansen ","DET","RP",133.02000427246094,60,387.3,-34.195955979227705,38.619063456535564,4.096175234115509,"Kenley Jansen","3096",445276
"Caleb Thielbar ","CHC","RP",999,66,387.20000000000005,-34.20824238888688,38.619063456535564,4.087574747354079,"Caleb Thielbar","10078",573204
"Jared Koenig ","MIL","RP",748.489990234375,65,387.1,-34.22052879854608,38.619063456535564,4.078974260592646,"Jared Koenig","27517",657649
"Bryan Baker ","TBR","RP",999,63,386.4000000000001,-34.30653366616039,38.619063456535564,4.018770853262625,"Bryan Baker","19804",641329
"Bryan King ","HOU","RP",748.469970703125,67,385.4,-34.42939776275229,38.619063456535564,3.9327659856482966,"Bryan King","25890",687911
"Dylan Lee ","ATL","RP",999,65,384.90000000000003,-34.49082981104823,38.619063456535564,3.8897635518411415,"Dylan Lee","19996",669276
"Cole Sands ","MIN","RP",735.4400024414062,68,384.6,-34.52768904002579,38.619063456535564,3.8639620915568464,"Cole Sands","21461",663485
"Ian Seymour ","TBR","SP",521.1400146484375,112,487.4000000000001,18.21703746405582,-15.933093527950438,3.797540102055667,"Ian Seymour","27932",693855
"Carlos Estévez ","KCR","RP",120.08999633789062,62,383.7,-34.63826672695849,38.619063456535564,3.786557710703953,"Carlos Estevez","14542",608032
"Tyler Holton ","DET","RP",999,72,383.20000000000005,-34.699698775254426,38.619063456535564,3.7435552768967986,"Tyler Holton","26231",663947
"Gregory Soto ","PIT","RP",728.4099731445312,64,383.2,-34.69969877525443,38.619063456535564,3.743555276896796,"Gregory Soto","19677",642397
"Taylor Rogers ","MIN","RP",415.510009765625,61,382.60000000000014,-34.77341723320955,38.619063456535564,3.691952356328214,"Taylor Rogers","13449",573124
"Edwin Uceta ","TBR","RP",572.6900024414062,56,381.9000000000001,-34.85942210082388,38.619063456535564,3.6317489489981876,"Edwin Uceta","20539",670955
"Kodai Senga ","NYM","SP",223.52000427246094,133,573.8,18.032492270323537,-15.933093527950438,3.571495770605023,"Kodai Senga","31838",673540
"Sandy Alcantara ","MIA","SP",144.57000732421875,187,799.5,17.99148222727193,-15.933093527950438,3.52126369694934,"Sandy Alcantara","18684",645261
"Alex Vesia ","LAD","RP",743.4199829101562,61,379.7000000000001,-35.129723113326015,38.619063456535564,3.442538240246686,"Alex Vesia","25007",681911
"Shane Baz ","BAL","SP",186.92999267578125,150,644,17.914692166902,-15.933093527950438,3.4272056642944446,"Shane Baz","22264",669358
"Kody Funderburk ","MIN","RP",748.510009765625,65,378.2,-35.31401925821386,38.619063456535564,3.3135309388251963,"Kody Funderburk","24993",681892
"Ben Brown ","CHC","SP/RP",733.6500244140625,73,377.3,-35.42459694514656,38.619063456535564,3.2361265579723097,"Ben Brown","23590",676962
"Mike Burrows ","HOU","SP",237.9499969482422,137,588.3000000000002,17.756878215806633,-15.933093527950438,3.2339036966437065,"Mike Burrows","24728",681347
"Aaron Nola ","PHI","SP",205.52999877929688,179,763.6000000000001,17.694948069821816,-15.933093527950438,3.158047164362039,"Aaron Nola","16149",605400
"Gabe Speier ","SEA","RP",999,58,375.00000000000006,-35.70718436730789,38.619063456535564,3.038315362459379,"Gabe Speier","17170",642100
"Kumar Rocker ","TEX","SP",720.72998046875,129,553.3999999999999,17.583208154948334,-15.933093527950438,3.0211800163041507,"Kumar Rocker","31843",677958
"Brad Keller ","PHI","RP",745.9099731445312,68,374.5,-35.76861641560384,38.619063456535564,2.9953129286522113,"Brad Keller","15734",641745
"Kyle Harrison ","MIL","SP",446.55999755859375,103,443.70000000000005,17.47644921696378,-15.933093527950438,2.890413929823959,"Kyle Harrison","27758",690986
"Landen Roupp ","SFG","SP",690.0999755859375,126,539.2,17.381395574668044,-15.933093527950438,2.773985338051159,"Landen Roupp","30076",694738
"Cade Horton ","CHC","SP",177.7100067138672,129,550.8999999999999,17.27604791346862,-15.933093527950438,2.6449478856845694,"Cade Horton","31872",690990
"Mason Montgomery ","PIT","RP",748.4400024414062,60,370.4,-36.27235921163057,38.619063456535564,2.642692971433499,"Mason Montgomery","29770",682254
"Max Meyer ","MIA","SP",281.45001220703125,139,591.5000000000001,17.121471597351032,-15.933093527950438,2.4556116080593076,"Max Meyer","27474",676974
"Quinn Priester ","MIL","SP",592.1400146484375,120,511.79999999999995,17.10063451069927,-15.933093527950438,2.4300888337929103,"Quinn Priester","25977",682990
"Erik Miller ","SFG","RP",999,62,366.99999999999994,-36.69009714004298,38.619063456535564,2.350276421544809,"Erik Miller","26252",669062
"Jordan Leasure ","CHW","RP",717.510009765625,64,365.4,-36.88667969458999,38.619063456535564,2.2126686333619023,"Jordan Leasure","29950",673929
"Robert Gasser ","MIL","SP",748.5800170898438,75,321.90000000000003,16.911606437767034,-15.933093527950438,2.1985535469224446,"Robert Gasser","29812",688107
"David Peterson ","NYM","SP",452.0400085449219,164,694.3000000000001,16.8947541326264,-15.933093527950438,2.1779116219181915,"David Peterson","20302",656849
"Tony Santillan ","CIN","RP",718.1199951171875,70,364.4,-37.00954379118188,38.619063456535564,2.1266637657475798,"Tony Santillan","19926",663574
"Kyle Finnegan ","DET","RP",639.030029296875,64,364.30000000000007,-37.021830200841066,38.619063456535564,2.118063278986156,"Kyle Finnegan","15009",640448
"Luke Weaver ","NYM","RP",733.510009765625,67,363.99999999999994,-37.05868942981864,38.619063456535564,2.0922618187018514,"Luke Weaver","16918",596133
"Matt Strahm ","KCR","RP",720.1400146484375,66,362.2000000000001,-37.279844803684014,38.619063456535564,1.9374530569960884,"Matt Strahm","13799",621381
"Johan Oviedo ","BOS","SP",536.780029296875,97,412.20000000000005,16.691945356968297,-15.933093527950438,1.9294967313496265,"Johan Oviedo","22487",670912
"Keegan Akin ","BAL","RP",999,66,361.9000000000001,-37.31670403266158,38.619063456535564,1.9116515967117897,"Keegan Akin","19362",669211
"Jason Adam ","SDP","RP",999,61,360.9000000000001,-37.439568129253466,38.619063456535564,1.8256467290974705,"Jason Adam","11861",592094
"Robby Snelling ","MIA","SP",999,94,398.7,16.576137644302293,-15.933093527950438,1.7876470496700758,"Robby Snelling","sa3020707",702281
"Jordan Romano ","LAA","RP",688.9600219726562,60,360,-37.55014581618618,38.619063456535564,1.7482423482445746,"Jordan Romano","16122",605447
"Paul Sewald ","ARI","RP",389.9100036621094,62,359.79999999999995,-37.57471863550456,38.619063456535564,1.7310413747217088,"Paul Sewald","13892",623149
"Robbie Ray ","SFG","SP",166.44000244140625,173,728.6000000000001,16.48041987175472,-15.933093527950438,1.6704049830202732,"Robbie Ray","11486",592662
"Mark Leiter Jr. ","ATH","RP",727.989990234375,64,358.20000000000005,-37.77130119005157,38.619063456535564,1.593433586538805,"Mark Leiter Jr.","15551",643410
"Andrew Nardi ","MIA","RP",999,60,357.5,-37.857306057665895,38.619063456535564,1.5332301792087746,"Andrew Nardi","25942",677053
"Brandon Sproat ","MIL","SP",528.2000122070312,96,405.3000000000002,16.358468954259113,-15.933093527950438,1.5210306587283218,"Brandon Sproat","33850",687075
"Taj Bradley ","MIN","SP",492.4599914550781,145,609.6,16.259596563015236,-15.933093527950438,1.399924586412667,"Taj Bradley","22543",671737
"Erik Sabrowski ","CLE","RP",999,63,355.70000000000005,-38.07846143153128,38.619063456535564,1.3784214175030054,"Erik Sabrowski","24978",681870
"Steven Okert ","HOU","RP",999,64,355.70000000000005,-38.07846143153128,38.619063456535564,1.3784214175030054,"Steven Okert","13580",595345
"Jimmy Herget ","COL","RP",999,77,355.4,-38.11532066050886,38.619063456535564,1.3526199572187034,"Jimmy Herget","17556",623474
"Ryne Nelson ","ARI","SP",251.42999267578125,164,687.9000000000003,16.10842391443836,-15.933093527950438,1.2147573675320984,"Ryne Nelson","26253",669194
"Calvin Faucher ","MIA","RP",999,64,353.70000000000005,-38.32418962471505,38.619063456535564,1.2064116822743638,"Calvin Faucher","20116",676534
"J.T. Ginn ","ATH","SP",748.3499755859375,83,348.6,16.07779090657183,-15.933093527950438,1.1772358388297164,"J.T. Ginn","27889",669372
"Jack Leiter ","TEX","SP",230.7100067138672,146,612.2,16.06475735037932,-15.933093527950438,1.161271394368299,"Jack Leiter","30146",683004
"Chris Martin ","TEX","RP",638.3599853515625,55,352.8,-38.434767311647754,38.619063456535564,1.129007301421474,"Chris Martin","11847",455119
