Name,Team,POS,ADP,PA,rPTS,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Pete Crow-Armstrong ","CHC","OF",32.939998626708984,644,790.1,12.0459636480621,5.373915990293591,18.419879638355663,"Pete Crow-Armstrong","27769",691718
"Mike Trout ","LAA","OF/DH",178.44000244140625,560,748.1,11.6107859749366,5.373915990293591,17.984701965230116,"Mike Trout","10155",545361
"Jazz Chisholm Jr. ","NYY","2B/3B",19.520000457763672,602,770.1,10.1105049490336,6.739887025601009,17.850391974634583,"Jazz Chisholm Jr.","20454",665862
"Trea Turner ","PHI","SS",26.780000686645508,644,768.6,9.96534554660642,6.84149859559048,17.806844142196915,"Trea Turner","16252",607208
"Randy Arozarena ","SEA","OF",89.37999725341797,679,783.3,11.3879076903924,5.373915990293591,17.761823680685975,"Randy Arozarena","19290",668227
"Taylor Ward ","BAL","OF",148.42999267578125,658,782.1,11.2717801684507,5.373915990293591,17.645696158744265,"Taylor Ward","17548",621493
"Gleyber Torres ","DET","2B/DH",261.510009765625,658,763.2,9.44277169786876,6.739887025601009,17.182658723469757,"Gleyber Torres","16997",650402
"William Contreras ","MIL","C/DH",56.560001373291016,610,767.7,9.87824990515015,6.251303906049135,17.12955381119929,"William Contreras","20503",661388
"Jarren Duran ","BOS","OF",64.04000091552734,602,772.3,10.3234054059267,5.373915990293591,16.697321396220303,"Jarren Duran","24617",680776
"Ben Rice ","NYY","C/1B/DH",53.189998626708984,546,710,9.19398711147927,6.251303906049135,16.445291017528383,"Ben Rice","29576",700250
"Maikel Garcia ","KCR","2B/3B/SS/OF/DH",63.150001525878906,665,751.9,8.34923753291765,6.84149859559048,16.19073612850812,"Maikel Garcia","22715",672580
"Vinnie Pasquantino ","KCR","1B/DH",77.0999984741211,637,806.8,13.6620716617509,1.3502656588244426,16.012337320575313,"Vinnie Pasquantino","27676",686469
"Ian Happ ","CHC","OF",184.86000061035156,658,764,9.52019004582992,5.373915990293591,15.894106036123476,"Ian Happ","17919",664023
"Manny Machado ","SDP","3B/DH",37.52000045776367,644,796.3,12.6459558447609,2.1942939554119634,15.84024980017287,"Manny Machado","11493",592518
"Shea Langeliers ","ATH","C/DH",54.04999923706055,524,681.9,8.47077471650308,6.251303906049135,15.722078622552207,"Shea Langeliers","25816",669127
"Christian Yelich ","MIL","OF/DH",127.22000122070312,637,758.8,9.01697078408248,5.373915990293591,15.390886774376067,"Christian Yelich","11477",592885
"Hunter Goodman ","COL","C/DH",67.36000061035156,583,731.8,7.94654791819858,6.251303906049135,15.197851824247715,"Hunter Goodman","29715",696100
"Teoscar Hernández ","LAD","OF",125.41999816894531,595,751.7,8.78354364528165,5.373915990293591,15.15745963557524,"Teoscar Hernandez","13066",606192
"Jackson Merrill ","SDP","OF",70.79000091552734,630,754.7,8.62020175078164,5.373915990293591,14.994117741075224,"Jackson Merrill","29490",701538
"Seiya Suzuki ","CHC","OF/DH",113.43000030517578,567,723.7,8.61440138302576,5.373915990293591,14.98831737331935,"Seiya Suzuki","30116",673548
"CJ Abrams ","WSN","SS",65,630,739.3,7.12989855252969,6.84149859559048,14.971397148120168,"CJ Abrams","25768",682928
"George Springer ","TOR","OF/DH",94.37999725341797,595,748.2,8.44483837295166,5.373915990293591,14.81875436324525,"George Springer","12856",543807
"Oneil Cruz ","PIT","OF",92.93000030517578,560,715.3,8.43663370852979,5.373915990293591,14.810549698823385,"Oneil Cruz","21711",665833
"Yandy Díaz ","TBR","1B/DH",138.63999938964844,651,792.6,12.2878959854406,1.3502656588244426,14.638161644265079,"Yandy Diaz","16578",650490
"Dansby Swanson ","CHC","SS",152.30999755859375,686,732.7,6.49119718185029,6.84149859559048,14.332695777440765,"Dansby Swanson","18314",621020
"Jeremy Peña ","HOU","SS",122.9800033569336,623,729.7,6.20087837699601,6.84149859559048,14.042376972586492,"Jeremy Pena","21636",665161
"Michael Harris II ","ATL","OF",99.06999969482422,574,720.2,7.64057113159976,5.373915990293591,14.014487121893362,"Michael Harris II","25931",671739
"Jacob Wilson ","ATH","SS",196.44000244140625,616,729.3,6.16216920301544,6.84149859559048,14.003667798605923,"Jacob Wilson","33266",805779
"Will Smith ","LAD","C",95.69000244140625,500,640.3,6.62259197942438,6.251303906049135,13.873895885473514,"Will Smith","19197",669257
"Drake Baldwin ","ATL","C/DH",78.62999725341797,571,702.4,6.19020930907698,6.251303906049135,13.441513215126117,"Drake Baldwin","31539",686948
"Matt Wallner ","MIN","OF/DH",340.5899963378906,476,621.2,6.95180027875275,5.373915990293591,13.325716269046337,"Matt Wallner","26466",670242
"Iván Herrera ","STL","C/DH",178.42999267578125,594,719.6,5.76786457321176,6.251303906049135,13.019168479260903,"Ivan Herrera","20599",671056
"Tyler Soderstrom ","ATH","1B/OF",82.8499984741211,581,716.2,6.61835441269807,5.373915990293591,12.992270402991661,"Tyler Soderstrom","27467",691016
"Bryan Reynolds ","PIT","OF/DH",204.72000122070312,644,728.8,6.11378273553974,5.373915990293591,12.48769872583332,"Bryan Reynolds","19326",668804
"Ezequiel Tovar ","COL","SS",209.22999572753906,651,713.1,4.59444765680236,6.84149859559048,12.43594625239284,"Ezequiel Tovar","24064",678662
"Matt Chapman ","SFG","3B",163.6199951171875,672,760.9,9.22019394748046,2.1942939554119634,12.414487902892432,"Matt Chapman","16505",656305
"Alejandro Kirk ","TOR","C/DH",160.25,495,618.7,4.98595728382789,6.251303906049135,12.237261189877028,"Alejandro Kirk","22581",672386
"Salvador Perez ","KCR","C/1B/DH",91.13999938964844,618,715.3,4.80734811369549,6.251303906049135,12.058652019744631,"Salvador Perez","7304",521692
"Munetaka Murakami ","CHW","1B",999,588,753.3,9.57350532029991,1.3502656588244426,11.923770979124372,"Munetaka Murakami","sa3063258",808959
"Brandon Lowe ","PIT","2B/DH",187.57000732421875,546,655.2,3.89083027614117,6.739887025601009,11.630717301742175,"Brandon Lowe","18882",664040
"Mickey Moniak ","COL","OF/DH",245.8300018310547,483,608.9,5.12636819975422,5.373915990293591,11.50028419004781,"Mickey Moniak","19956",666160
"Jung Hoo Lee ","SFG","OF",339.44000244140625,616,716.1,4.88476646165663,5.373915990293591,11.258682451950229,"Jung Hoo Lee","33824",808982
"Brice Turang ","MIL","2B",48.18000030517578,651,701.1,3.43317243738526,6.739887025601009,11.173059462986272,"Brice Turang","22186",668930
"Brandon Nimmo ","TEX","OF",145.4600067138672,630,714.8,4.75896164621978,5.373915990293591,11.132877636513376,"Brandon Nimmo","12927",607043
"Andy Pages ","LAD","OF",133.4199981689453,609,712.7,4.55573848282179,5.373915990293591,10.929654473115383,"Andy Pages","24816",681624
"Heliot Ramos ","SFG","OF",218.8000030517578,637,712.3,4.51702930884122,5.373915990293591,10.890945299134813,"Heliot Ramos","22515",671218
"Samuel Basallo ","BAL","C/DH",160.94000244140625,445,557.7,3.61941524533385,6.251303906049135,10.870719151382986,"Samuel Basallo","28824",694212
"Kyle Stowers ","MIA","OF/DH",164.42999267578125,483,602.3,4.48766682907482,5.373915990293591,10.861582819368406,"Kyle Stowers","26151",669065
"Steven Kwan ","CLE","OF",169.60000610351562,665,709.1,4.20735591699666,5.373915990293591,10.581271907290255,"Steven Kwan","24610",680757
"Wilyer Abreu ","BOS","OF",199.89999389648438,518,632.1,4.19587539514726,5.373915990293591,10.569791385440855,"Wilyer Abreu","23772",677800
"Trevor Story ","BOS","SS",111.33000183105469,665,691,2.45576579437587,6.84149859559048,10.297264389966351,"Trevor Story","12564",596115
"Adley Rutschman ","BAL","C/DH",148.92999267578125,566,665.1,3.03423953474312,6.251303906049135,10.28554344079226,"Adley Rutschman","26288",668939
"Lawrence Butler ","ATH","OF",157.22000122070312,581,687.3,3.82161659260189,5.373915990293591,10.195532582895481,"Lawrence Butler","22542",671732
"Kerry Carpenter ","DET","OF/DH",236.22000122070312,497,608.5,3.81740906758164,5.373915990293591,10.191325057875234,"Kerry Carpenter","25961",681481
"Michael Busch ","CHC","1B",106.45999908447266,602,745.4,7.72021345573338,1.3502656588244426,10.070479114557825,"Michael Busch","26319",683737
"Spencer Torkelson ","DET","1B/DH",188.35000610351562,637,743.5,7.53634487932567,1.3502656588244426,9.88661053815012,"Spencer Torkelson","27465",679529
"Nico Hoerner ","CHC","2B/SS",101.93000030517578,665,685.2,1.89448277165761,6.739887025601009,9.634369797258616,"Nico Hoerner","21479",663538
"Alex Bregman ","CHC","3B",119.16999816894531,672,729.9,6.2202329639863,2.1942939554119634,9.414526919398261,"Alex Bregman","17678",608324
"Ozzie Albies ","ATL","2B",150.5,630,682,1.58480937981305,6.739887025601009,9.324696405414056,"Ozzie Albies","16556",645277
"Luke Keaschall ","MIN","2B/DH",114.8499984741211,567,650.9,1.56933171856204,6.739887025601009,9.309218744163042,"Luke Keaschall","33321",807712
"Matt McLain ","CIN","2B/SS",144.3000030517578,623,681.1,1.49771373835677,6.739887025601009,9.237600763957776,"Matt McLain","29695",680574
"Luis García Jr. ","WSN","2B",261.8500061035156,490,575.5,1.25902719328063,6.739887025601009,8.998914218881634,"Luis Garcia Jr.","20391",671277
"Kevin McGonigle ","DET","SS",999,546,626.3,1.09409245604499,6.84149859559048,8.93559105163547,"Kevin McGonigle","sa3022895",805808
"Jose Altuve ","HOU","2B/OF/DH",116.5199966430664,623,677.9,1.1880403465122,6.739887025601009,8.927927372113217,"Jose Altuve","5417",514888
"Giancarlo Stanton ","NYY","OF/DH",251.4600067138672,413,515.8,2.46805774673659,5.373915990293591,8.84197373703018,"Giancarlo Stanton","4949",519317
"Luis Robert Jr. ","NYM","OF",105.63999938964844,567,659.7,2.42093354613457,5.373915990293591,8.794849536428163,"Luis Robert Jr.","20043",673357
"Jackson Holliday ","BAL","2B/SS",203.14999389648438,490,573.3,1.04612673638749,6.739887025601009,8.786013761988501,"Jackson Holliday","31781",702616
"Trent Grisham ","NYY","OF",253.82000732421875,546,639.6,2.38117249089894,5.373915990293591,8.755088481192532,"Trent Grisham","18564",663757
"Alec Burleson ","STL","1B/OF/DH",175.19000244140625,602,689.8,2.33963827243416,5.373915990293591,8.713554262727753,"Alec Burleson","27615",676475
"Yainer Diaz ","HOU","C/DH",113.04000091552734,517,602.6,1.43180595395109,6.251303906049135,8.683109860000222,"Yainer Diaz","23003",673237
"Francisco Alvarez ","NYM","C",165.25,438,528.3,1.40941593685796,6.251303906049135,8.660719842907099,"Francisco Alvarez","26121",682626
"Colt Keith ","DET","1B/2B/3B/DH",502.489990234375,497,577.6,0.827125377582616,6.739887025601009,8.567012403183623,"Colt Keith","27899",690993
"Colton Cowser ","BAL","OF",251.72000122070312,504,596.6,2.03068616256369,5.373915990293591,8.404602152857278,"Colton Cowser","29591",681297
"Jordan Westburg ","BAL","2B/3B/DH",646.8400268554688,427,510.1,0.646202059321463,6.739887025601009,8.386089084922473,"Jordan Westburg","27815",676059
"Tyler O'Neill ","BAL","OF/DH",477.6400146484375,434,530.3,1.96589036624424,5.373915990293591,8.339806356537833,"Tyler O'Neill","15711",641933
"Luis Arraez ","SFG","1B/2B/DH",280.04998779296875,623,670.2,0.442888747386235,6.739887025601009,8.182775772987245,"Luis Arraez","18568",650333
"Jorge Polanco ","NYM","2B/3B/DH",209.42999267578125,539,612.4,0.384073639316186,6.739887025601009,8.123960664917195,"Jorge Polanco","13152",593871
"Brandon Marsh ","PHI","OF",609.72998046875,497,587,1.73679096612601,5.373915990293591,8.110706956419598,"Brandon Marsh","20202",669016
"Josh Lowe ","LAA","OF",297.0899963378906,511,600.1,1.73426645579767,5.373915990293591,8.108182446091261,"Josh Lowe","19953",666139
"Masyn Winn ","STL","SS",364.7799987792969,644,667.7,0.200956410007674,6.84149859559048,8.042455005598153,"Masyn Winn","27479",691026
"Ramón Laureano ","SDP","OF/DH",224.47999572753906,553,637.5,1.54282434840494,5.373915990293591,7.916740338698535,"Ramon Laureano","17128",657656
"Adolis García ","PHI","OF/DH",213.99000549316406,609,681.1,1.49771373835677,5.373915990293591,7.871629728650357,"Adolis Garcia","19287",666969
"Gabriel Moreno ","ARI","C/DH",181.22000122070312,443,524.7,0.607372671678546,6.251303906049135,7.85867657772768,"Gabriel Moreno","22664",672515
"Cody Bellinger ","NYY","1B/OF",80.98999786376953,616,680.6,1.44932727088105,5.373915990293591,7.823243261174644,"Cody Bellinger","15998",641355
"Jac Caglianone ","KCR","1B/OF/DH",164.58999633789062,455,544.1,1.3959819312859,5.373915990293591,7.769897921579489,"Jac Caglianone","35041",695506
"Agustín Ramírez ","MIA","C/DH",86.8499984741211,493,568.8,0.338452109493507,6.251303906049135,7.589756015542643,"Agustin Ramirez","26546",682663
"JJ Wetherholt ","STL","SS",999,588,649.2,-0.500557208143396,6.84149859559048,7.340941387447083,"JJ Wetherholt","sa3025154",802139
"Bryson Stott ","PHI","2B/SS",181.44000244140625,609,660.3,-0.51516330863287,6.84149859559048,7.326335286957609,"Bryson Stott","26294",681082
"Willson Contreras ","BOS","1B/DH",168.1999969482422,609,716.4,4.91379834214206,1.3502656588244426,7.2640640009665045,"Willson Contreras","11609",575929
"Josh Naylor ","SEA","1B/DH",67.45999908447266,623,714.5,4.72992976573435,1.3502656588244426,7.080195424558798,"Josh Naylor","18839",647304
"Addison Barger ","TOR","3B/OF",193.08999633789062,518,594,0.508826573497976,5.373915990293591,6.882742563791568,"Addison Barger","24598",680718
"Ryan Jeffers ","MIN","C/DH",298.05999755859375,523,587.9,-0.535149029060003,6.251303906049135,6.7161548769891315,"Ryan Jeffers","24618",680777
"Ceddanne Rafaela ","BOS","2B/OF",125.02999877929688,609,668.6,0.288052051463955,5.373915990293591,6.6619680417575475,"Ceddanne Rafaela","24262",678882
"Eugenio Suárez ","CIN","3B",97.91999816894531,609,701.3,3.45252702437555,2.1942939554119634,6.646820979787511,"Eugenio Suarez","12552",553993
"Jesús Sánchez ","TOR","OF",617.4299926757812,420,499.5,0.255533927932362,5.373915990293591,6.629449918225952,"Jesus Sanchez","19913",660821
"Xander Bogaerts ","SDP","SS/DH",237.1999969482422,609,652,-1.3183786687297,6.84149859559048,6.523119926860782,"Xander Bogaerts","12161",593428
"Ryan O'Hearn ","PIT","1B/OF/DH",285.44000244140625,546,615.9,0.0876539325501708,5.373915990293591,6.461569922843762,"Ryan O'Hearn","16442",656811
"Jake Burger ","TEX","1B/DH",236.72000122070312,595,701,3.87715584324441,1.3502656588244426,6.227421502068851,"Jake Burger","22275",669394
"Kazuma Okamoto ","TOR","3B",999,560,657.2,2.81412618785201,2.1942939554119634,6.008420143263975,"Kazuma Okamoto","sa3063134",672960
"Konnor Griffin ","PIT","SS",999,469,521.7,-2.04198176981802,6.84149859559048,5.799516825772457,"Konnor Griffin","sa3065496",804606
"Royce Lewis ","MIN","3B/DH",193.64999389648438,574,663.4,2.14386842635884,2.1942939554119634,5.338162381770804,"Royce Lewis","20437",668904
"Anthony Volpe ","NYY","SS",641.989990234375,469,516,-2.59358749904114,6.84149859559048,5.247911096549335,"Anthony Volpe","27647",683011
"Brett Baty ","NYM","2B/3B",292.9200134277344,434,482.9,-2.6211467504533,6.739887025601009,5.118740275147715,"Brett Baty","26123",683146
"Jorge Soler ","LAA","OF/DH",634.8099975585938,511,568.6,-1.31408099517221,5.373915990293591,5.0598349951213795,"Jorge Soler","14221",624585
"Marcus Semien ","NYM","2B",266.25,644,637.5,-2.72158622552536,6.739887025601009,5.018300800075652,"Marcus Semien","12533",543760
"Marcelo Mayer ","BOS","2B/3B",589.5399780273438,462,508,-2.73264599955654,6.739887025601009,5.0072410260444675,"Marcelo Mayer","29668",691785
"Austin Wells ","NYY","C",246.13999938964844,461,511.1,-2.34191776133627,6.251303906049135,4.909386144712869,"Austin Wells","27562",669224
"Jonathan India ","KCR","2B/3B/OF/DH",607.719970703125,497,552.7,-1.58252070270786,5.373915990293591,4.791395287585729,"Jonathan India","21523",663697
"Jake McCarthy ","COL","OF",506.760009765625,350,414.5,-1.61891575197873,5.373915990293591,4.7550002383148655,"Jake McCarthy","21622",664983
"Edouard Julien ","COL","1B/2B/DH",746.0499877929688,378,426.6,-2.9884631554505,6.739887025601009,4.751423870150514,"Edouard Julien","27534",666397
"Otto Lopez ","MIA","2B/SS",229.16000366210938,609,633.1,-3.14738713931163,6.84149859559048,4.694111456278854,"Otto Lopez","19608",672640
"Max Muncy ","LAD","3B",234.3699951171875,455,544.6,1.44436839876161,2.1942939554119634,4.638662354173572,"Max Muncy","13301",571970
"Evan Carter ","TEX","OF",280.4800109863281,476,530.1,-1.86421409532206,5.373915990293591,4.509701894971535,"Evan Carter","27790",694497
"Carlos Correa ","HOU","3B/SS",281.2300109863281,567,647.8,1.26933562021262,2.1942939554119634,4.463629575624579,"Carlos Correa","14162",621043
"Lars Nootbaar ","STL","OF",745.989990234375,497,546.6,-2.17283560591156,5.373915990293591,4.2010803843820375,"Lars Nootbaar","21454",663457
"Daulton Varsho ","TOR","OF",192.2100067138672,595,638.2,-2.20018447170507,5.373915990293591,4.17373151858852,"Daulton Varsho","19918",662139
"Willi Castro ","COL","2B/3B/SS/OF",256.3399963378906,553,631.4,0.952509445201256,2.1942939554119634,4.146803400613216,"Willi Castro","17338",650489
"Jordan Lawlar ","ARI","2B/3B/DH",261.6499938964844,518,551.6,-3.59434586844244,6.739887025601009,4.145541157158573,"Jordan Lawlar","29976",691783
"Tyler Stephenson ","CIN","C/DH",294.75,450,492.2,-3.17287269333876,6.251303906049135,4.078431212710372,"Tyler Stephenson","17988",663886
"Jonathan Aranda ","TBR","1B/DH",195.60000610351562,609,682.3,1.61384126029847,1.3502656588244426,3.9641069191229197,"Jonathan Aranda","21837",666018
"Joey Ortiz ","MIL","SS",743.4400024414062,630,625,-3.93124791241816,6.84149859559048,3.9102506831723134,"Joey Ortiz","25493",687401
"Alec Bohm ","PHI","1B/3B",239.8699951171875,609,671.6,0.57837085631823,2.1942939554119634,3.7726648117301935,"Alec Bohm","21618",664761
"Colson Montgomery ","CHW","3B/SS",254.75,602,622.9,-4.13447107581616,6.84149859559048,3.70702751977432,"Colson Montgomery","29712",695657
"Isaac Collins ","KCR","OF",666.1699829101562,448,495.3,-2.69141231524763,5.373915990293591,3.6825036750459597,"Isaac Collins","25477",686555
"Brendan Donovan ","SEA","2B/SS/OF",268.5799865722656,560,600.3,-2.69225381088406,5.373915990293591,3.6816621794095297,"Brendan Donovan","24679",680977
"Jake Cronenworth ","SDP","1B/2B/SS",738.2999877929688,630,622.6,-4.16350295630159,6.84149859559048,3.6779956392888926,"Jake Cronenworth","18036",630105
"Jordan Beck ","COL","OF/DH",232.9199981689453,581,619.9,-2.70087922312414,5.373915990293591,3.6730367671694504,"Jordan Beck","31431",687597
"Carter Jensen ","KCR","C/DH",999,401,441.7,-3.6140310547137,6.251303906049135,3.6372728513354335,"Carter Jensen","29478",695600
"Isaac Paredes ","HOU","3B/DH",243.60000610351562,497,573.5,0.430356344281774,2.1942939554119634,3.6246502996937373,"Isaac Paredes","20036",670623
"Xavier Edwards ","MIA","2B/SS",182.42999267578125,602,621.8,-4.24092130426273,6.84149859559048,3.6005772913277534,"Xavier Edwards","22266",669364
"Daylen Lile ","WSN","OF/DH",206.50999450683594,553,592.6,-2.80228043091403,5.373915990293591,3.5716355593795615,"Daylen Lile","29995",695734
"J.T. Realmuto ","PHI","C",212.27000427246094,500,533.5,-3.71275747338779,6.251303906049135,3.538546432661344,"J.T. Realmuto","11739",592663
"Nolan Schanuel ","LAA","1B",594.6599731445312,616,677.9,1.1880403465122,1.3502656588244426,3.5383060053366493,"Nolan Schanuel","33189",694384
"Caleb Durbin ","BOS","2B/3B",219.8300018310547,560,584.4,-4.23094347661172,6.739887025601009,3.508943548989293,"Caleb Durbin","29646",702332
"TJ Friedl ","CIN","OF",265.1499938964844,623,635.9,-2.87642292144764,5.373915990293591,3.497493068845955,"TJ Friedl","19522",670770
"Owen Caissie ","MIA","OF",528.5,420,467,-2.88958645798894,5.373915990293591,3.484329532304647,"Owen Caissie","27496",683357
"Chase DeLauter ","CLE","OF",999,497,538.9,-2.91798720503752,5.373915990293591,3.4559287852560656,"Chase DeLauter","32127",800050
"Noelvi Marte ","CIN","3B/OF",147.7100067138672,504,544.9,-2.97247457442498,5.373915990293591,3.4014414158686126,"Noelvi Marte","26517",682622
"Andrew Vaughn ","MIL","1B/DH",272.2699890136719,560,638.2,0.975440423774942,1.3502656588244426,3.325706082599383,"Andrew Vaughn","26197",683734
"Jordan Walker ","STL","OF",511.7200012207031,532,570.1,-3.07429653003308,5.373915990293591,3.29961946026051,"Jordan Walker","27475",691023
"Marcell Ozuna ","PIT","DH",377.510009765625,525,605,0.938203878867643,1.3502656588244426,3.2884695376920896,"Marcell Ozuna","10324",542303
"Garrett Mitchell ","MIL","OF",691.1699829101562,378,424.8,-3.16265443836306,5.373915990293591,3.2112615519305328,"Garrett Mitchell","27555",669003
"Jakob Marsee ","MIA","OF",137.0800018310547,581,613.4,-3.3299033003084,5.373915990293591,3.044012689985188,"Jakob Marsee","31370",805300
"Andrés Giménez ","TOR","2B/SS",412.2200012207031,595,610.6,-4.87111747636439,6.84149859559048,2.970381119226083,"Andres Gimenez","19950",665926
"Sean Murphy ","ATL","C/DH",746.0599975585938,383,417.7,-4.30340297587246,6.251303906049135,2.9479009301766714,"Sean Murphy","19352",669221
"Sal Stewart ","CIN","1B/3B",161.8699951171875,504,571.4,-0.40799179821222,2.1942939554119634,2.7863021571997426,"Sal Stewart","31505",701398
"Brenton Doyle ","COL","OF",166.25,595,623.3,-3.6421012024813,5.373915990293591,2.7318147878122896,"Brenton Doyle","25479",686668
"Logan O'Hoppe ","LAA","C/DH",246.50999450683594,452,480.1,-4.52528948599272,6.251303906049135,2.7260144200564165,"Logan O'Hoppe","24729",681351
"Dylan Beavers ","BAL","OF",505.0400085449219,371,413.1,-3.65977279819873,5.373915990293591,2.7141431920948644,"Dylan Beavers","31695",687637
